timestamp,pipeline_segment,station,meter_id,sensor_id,flow_in,flow_out,pressure,temperature,meter_reading,loss_litres,status,anomaly,anomaly_type
2026-07-24 11:54:56.984909,A13,Mombasa Terminal,f01a70a9-c27f-464a-9040-7b9f3d5075fa,SNS-88452,10257,10248,42.83,29.91,854038.82,9,NORMAL,False,No Anomaly
2026-07-24 11:59:56.984909,B08,Mombasa Terminal,43f9e784-2ed2-4aaf-899e-d6c1d7606e04,SNS-65393,10472,10443,44.98,28.45,548229.55,29,NORMAL,False,No Anomaly
2026-07-24 12:04:56.984909,C03,Nakuru Depot,b72295fe-bfac-44fc-8494-b350674f9cc3,SNS-34739,9754,9727,42.64,28.06,750735.74,27,NORMAL,False,No Anomaly
2026-07-24 12:09:56.984909,B08,Mombasa Terminal,6f5766b5-19f7-4694-9d16-4aaa4ea8b7a3,SNS-80685,9719,9693,41.86,30.06,881993.47,26,NORMAL,False,No Anomaly
2026-07-24 12:14:56.984909,C03,Mombasa Terminal,28573eff-d0ae-4511-bc52-47f9b8c3f178,SNS-91126,10242,10225,41.52,26.01,612672.69,17,NORMAL,False,No Anomaly
2026-07-24 12:19:56.984909,B07,Kisumu Depot,6be3cbfa-2d68-4522-8083-a1bb4b0285a3,SNS-44583,9538,9521,44.36,29.63,673593.62,17,NORMAL,False,No Anomaly
2026-07-24 12:24:56.984909,D14,Eldoret Depot,616f1ef6-7715-46ec-aab5-bc695e227d7e,SNS-06806,10194,10171,42.53,29.97,750149.14,23,NORMAL,False,No Anomaly
2026-07-24 12:29:56.984909,C03,Kisumu Depot,240a05c9-ac20-4bc6-9453-e64650d09223,SNS-36929,10250,10235,42.54,25.57,625099.22,15,NORMAL,False,No Anomaly
2026-07-24 12:34:56.984909,D14,Nairobi Terminal,70d5b729-bbae-48c3-b289-704a79114a5a,SNS-35817,9561,9300,40.28,24.68,651472.36,261,ALERT,True,Illegal Tapping
2026-07-24 12:39:56.984909,A12,Kisumu Depot,d0b5d71e-de99-4911-bfd8-773d0880119e,SNS-81814,9610,9592,43.31,30.8,738878.49,18,NORMAL,False,No Anomaly
2026-07-24 12:44:56.984909,C03,Nairobi Terminal,c8ddb4ce-8b9d-4ce8-9fff-9c36fa49661d,SNS-72139,10186,10160,42.35,29.96,587053.22,26,NORMAL,False,No Anomaly
2026-07-24 12:49:56.984909,D14,Eldoret Depot,60bf0d85-3951-41eb-bdc2-5359c246616f,SNS-28741,9895,9890,44.15,27.39,562777.71,5,NORMAL,False,No Anomaly
2026-07-24 12:54:56.984909,A12,Kisumu Depot,21b05add-76b5-4772-a5b5-453bc4632286,SNS-38992,10036,10017,42.16,30.69,677559.59,19,NORMAL,False,No Anomaly
2026-07-24 12:59:56.984909,B07,Eldoret Depot,dae02a27-8fc4-4d77-b8e6-03e50a345524,SNS-14396,9588,9144,40.85,27.76,750910.74,444,ALERT,True,Illegal Tapping
2026-07-24 13:04:56.984909,A12,Nakuru Depot,c0c65a64-1865-444f-9936-2750d2f0feaa,SNS-36652,9798,9784,40.22,26.92,806142.67,14,NORMAL,False,No Anomaly
2026-07-24 13:09:56.984909,B07,Kisumu Depot,5bc94cc5-741d-4a05-9564-0481aa450268,SNS-13061,9758,9739,40.24,30.2,556355.24,19,NORMAL,False,No Anomaly
2026-07-24 13:14:56.984909,A12,Kisumu Depot,f9967a3f-5437-410b-a410-bb11efd50cee,SNS-19432,10331,10320,41.74,31.5,524337.25,11,NORMAL,False,No Anomaly
2026-07-24 13:19:56.984909,D14,Nairobi Terminal,54a8afb3-ca82-41f3-b2e8-a314ac560e40,SNS-92117,9836,9825,42.96,29.4,809407.38,11,NORMAL,False,No Anomaly
2026-07-24 13:24:56.984909,B07,Nakuru Depot,a3c4c14b-a0bf-43c3-9792-5159c6091d82,SNS-85897,9827,9818,42.12,29.81,502789.55,9,NORMAL,False,No Anomaly
2026-07-24 13:29:56.984909,C03,Mombasa Terminal,0d6d2c43-f572-4eaa-b1ce-cc0ace031800,SNS-15277,10013,9995,41.06,28.71,844765.7,18,NORMAL,False,No Anomaly
2026-07-24 13:34:56.984909,A13,Kisumu Depot,5e16a034-0ef7-4c66-b1ea-91bd3bcfa692,SNS-46727,9696,9680,44.45,29.64,851774.49,16,NORMAL,False,No Anomaly
2026-07-24 13:39:56.984909,A12,Nairobi Terminal,b6ddc75b-9be5-4ede-97ff-c9eca6011c10,SNS-75812,10211,10189,43.55,26.34,549164.02,22,NORMAL,False,No Anomaly
2026-07-24 13:44:56.984909,A12,Mombasa Terminal,3eab8f3f-5b64-4fb8-acc2-408e7c739690,SNS-27795,9805,9787,41.34,24.21,649839.23,18,NORMAL,False,No Anomaly
2026-07-24 13:49:56.984909,A13,Eldoret Depot,ce803f34-9312-493f-a7d1-d183ae2200c1,SNS-98738,9878,9537,31.18,26.75,666975.46,341,ALERT,True,Pipeline Leak
2026-07-24 13:54:56.984909,A12,Kisumu Depot,7428b46a-914a-4da1-ab99-5ecf81711e2b,SNS-85638,10017,10017,44.39,30.09,509998.94,0,NORMAL,False,No Anomaly
2026-07-24 13:59:56.984909,C03,Nairobi Terminal,96d68efd-b886-4cb0-95cc-629846f7d83d,SNS-11989,9748,9734,40.36,28.14,641592.68,14,NORMAL,False,No Anomaly
2026-07-24 14:04:56.984909,C03,Eldoret Depot,d880ac9c-8729-4273-add6-493a56f51cf8,SNS-55887,9981,9970,40.86,30.79,858560.6,11,NORMAL,False,No Anomaly
2026-07-24 14:09:56.984909,B08,Nakuru Depot,e8d38c02-37c6-462f-b364-03d92620750e,SNS-83354,10292,10280,41.17,30.12,882985.32,12,NORMAL,False,No Anomaly
2026-07-24 14:14:56.984909,B08,Nairobi Terminal,94e00baf-22c7-4421-b129-b085c04a8a8b,SNS-59624,9555,9547,42.76,30.64,702186.62,8,NORMAL,False,No Anomaly
2026-07-24 14:19:56.984909,C03,Nakuru Depot,57de02cb-b515-4d22-8c12-8843b53f6f32,SNS-41417,9818,9801,40.31,24.97,735485.58,17,NORMAL,False,No Anomaly
2026-07-24 14:24:56.984909,C03,Nakuru Depot,988e8ebb-727d-4e63-80df-7a0b5c990289,SNS-77369,9712,9219,43.18,24.88,551398.63,493,ALERT,True,Illegal Tapping
2026-07-24 14:29:56.984909,B07,Nairobi Terminal,5b91e0ee-ae9b-4170-98cf-1e01eebaea94,SNS-88957,10424,10418,40.69,24.78,830156.48,6,NORMAL,False,No Anomaly
2026-07-24 14:34:56.984909,A12,Kisumu Depot,edc9796c-56b1-48b9-9faa-0f47030f395e,SNS-45199,10431,10408,43.65,31.14,800207.76,23,NORMAL,False,No Anomaly
2026-07-24 14:39:56.984909,D14,Nakuru Depot,225c5115-85bf-4933-8a20-3ef2c4b1c2ef,SNS-07460,10191,10188,40.84,26.97,848122.81,3,NORMAL,False,No Anomaly
2026-07-24 14:44:56.984909,B08,Mombasa Terminal,4b1719a9-aa75-4622-860b-7406eeb3d5b0,SNS-86618,9627,9627,44.06,25.11,539594.8,0,NORMAL,False,No Anomaly
2026-07-24 14:49:56.984909,D14,Kisumu Depot,54eb6766-ad6b-4132-8c3b-2d05693a8e9d,SNS-10238,9984,9971,40.98,27.6,849750.78,13,NORMAL,False,No Anomaly
2026-07-24 14:54:56.984909,B08,Mombasa Terminal,88c5bf2a-e0fa-4c41-b6a6-36f0effd2e2b,SNS-92052,10179,10170,40.37,28.8,621446.14,9,NORMAL,False,No Anomaly
2026-07-24 14:59:56.984909,D14,Nakuru Depot,05cfd6ba-ccb2-4827-9fb4-9fdf279f4fa1,SNS-45426,9679,9665,43.31,27.38,595549.64,14,NORMAL,False,No Anomaly
2026-07-24 15:04:56.984909,C03,Nairobi Terminal,6f38845c-c87b-456c-b7cf-afbbe5ee94fc,SNS-92334,9612,9609,40.34,28.12,670576.37,3,NORMAL,False,No Anomaly
2026-07-24 15:09:56.984909,D14,Mombasa Terminal,2c7060a6-3a8e-4da0-b689-d3799f809135,SNS-53079,9643,9620,43.36,24.34,778934.42,23,NORMAL,False,No Anomaly
2026-07-24 15:14:56.984909,B08,Nairobi Terminal,e46d9eec-0399-4e07-8bdd-104e09f00463,SNS-26025,10372,10366,41.92,24.51,739422.16,6,NORMAL,False,No Anomaly
2026-07-24 15:19:56.984909,B08,Nairobi Terminal,5b607294-61a4-4d6d-afa9-500a047b8541,SNS-77400,10367,10367,43.24,29.1,724656.62,0,NORMAL,False,No Anomaly
2026-07-24 15:24:56.984909,B08,Nakuru Depot,b29784e8-3a15-4a94-9bb8-80bcda18c323,SNS-83942,9614,9606,40.04,27.92,608915.69,8,NORMAL,False,No Anomaly
2026-07-24 15:29:56.984909,B07,Mombasa Terminal,4890de34-0917-439e-be6a-b72850ebc51e,SNS-66964,10184,10183,42.86,26.7,669101.81,1,NORMAL,False,No Anomaly
2026-07-24 15:34:56.984909,A12,Kisumu Depot,054fe041-a7a8-48dc-ae9a-2a3632daaa31,SNS-52505,10131,10115,44.29,27.22,694018.25,16,NORMAL,False,No Anomaly
2026-07-24 15:39:56.984909,B08,Nakuru Depot,fced3db4-bd5c-4347-a536-eb2898ab47e1,SNS-58026,10422,10410,40.67,28.75,871281.97,12,NORMAL,False,No Anomaly
2026-07-24 15:44:56.984909,D14,Nakuru Depot,db905cf9-14dd-47ec-b23e-dc08f51a6c3a,SNS-30134,9591,9585,43.9,31.87,574954.35,6,NORMAL,False,No Anomaly
2026-07-24 15:49:56.984909,B08,Mombasa Terminal,19b5d6e3-d8fe-4f87-9c2c-96fd8d47a857,SNS-50398,9936,9934,40.91,29.73,622708.85,2,NORMAL,False,No Anomaly
2026-07-24 15:54:56.984909,B07,Eldoret Depot,49eec527-f2e8-4e65-a6de-7bc08027d772,SNS-69801,10390,10372,40.41,25.5,838902.91,18,NORMAL,False,No Anomaly
2026-07-24 15:59:56.984909,D14,Nakuru Depot,01918473-6a38-4a76-b219-8dab7eb77bfa,SNS-42355,9670,9655,44.16,27.63,779180.47,15,NORMAL,False,No Anomaly
2026-07-24 16:04:56.984909,C03,Eldoret Depot,5f47129b-a8a5-445e-a75b-dfe73c93ce24,SNS-46919,10027,10003,40.14,27.09,589931.65,24,NORMAL,False,No Anomaly
2026-07-24 16:09:56.984909,D14,Kisumu Depot,4ea334e5-c802-4623-9fe6-5a4785ff2100,SNS-44785,10019,10012,42.06,29.99,506539.18,7,NORMAL,False,No Anomaly
2026-07-24 16:14:56.984909,A12,Eldoret Depot,66ae8cd4-7da5-48b7-be9c-059ec706c818,SNS-30008,9737,9715,41.72,29.02,755423.54,22,NORMAL,False,No Anomaly
2026-07-24 16:19:56.984909,A13,Eldoret Depot,4dda1167-2904-4939-8539-774f9f2aae92,SNS-94962,10364,10338,44.58,30.35,878961.72,26,NORMAL,False,No Anomaly
2026-07-24 16:24:56.984909,A12,Kisumu Depot,6fdb0960-8a78-4420-8b8d-2607e3df61f8,SNS-05823,10380,10363,42.04,28.99,734733.14,17,NORMAL,False,No Anomaly
2026-07-24 16:29:56.984909,D14,Eldoret Depot,6d6f2ccd-b0ea-4a47-abca-3f0060c53f3e,SNS-12015,10066,10056,41.96,28.19,854244.03,10,NORMAL,False,No Anomaly
2026-07-24 16:34:56.984909,A13,Nakuru Depot,2eac1e16-09e1-4c7f-a5e5-93432d6dba2f,SNS-93615,10029,10007,44.98,25.25,800276.61,22,NORMAL,False,No Anomaly
2026-07-24 16:39:56.984909,A12,Nairobi Terminal,455a0a82-f029-43fb-9fed-43bdfc089e86,SNS-20014,9943,9935,44.92,28.13,783497.35,8,NORMAL,False,No Anomaly
2026-07-24 16:44:56.984909,D14,Eldoret Depot,9812e175-0a60-4497-b10c-a9d064bf2c11,SNS-17209,10216,10214,43.66,27.43,787456.16,2,NORMAL,False,No Anomaly
2026-07-24 16:49:56.984909,B07,Kisumu Depot,9c2dd3c9-eae3-4ca8-bcc7-c2a56dae30bb,SNS-38865,9692,9667,40.84,31.22,710311.26,25,NORMAL,False,No Anomaly
2026-07-24 16:54:56.984909,B08,Nairobi Terminal,65904ca0-a208-4236-baf4-ad03efc58d03,SNS-07449,9779,9765,41.35,25.34,658855.86,14,NORMAL,False,No Anomaly
2026-07-24 16:59:56.984909,B07,Nakuru Depot,876ec816-7b88-4f6e-b56e-380904e844ed,SNS-26057,10170,10163,42.44,28.49,738570.24,7,NORMAL,False,No Anomaly
2026-07-24 17:04:56.984909,B08,Kisumu Depot,9de85ce9-a8d8-4b50-ab27-4d78522e4237,SNS-01144,9960,9955,44.04,28.22,834757.29,5,NORMAL,False,No Anomaly
2026-07-24 17:09:56.984909,A13,Mombasa Terminal,40816f7c-9739-4d2c-89b4-176a8f800dba,SNS-80549,10457,10430,43.91,24.88,607942.82,27,NORMAL,False,No Anomaly
2026-07-24 17:14:56.984909,B08,Mombasa Terminal,82f0cabf-5442-4c6f-acc3-4772996b1b50,SNS-29336,10493,10493,44.93,31.19,636397.65,0,NORMAL,False,No Anomaly
2026-07-24 17:19:56.984909,C03,Nairobi Terminal,8d13704b-25bf-4c0c-88b2-1442e7dd3812,SNS-93060,9731,9426,43.56,30.0,588664.49,305,ALERT,True,Illegal Tapping
2026-07-24 17:24:56.984909,A12,Nakuru Depot,70c79ace-3f80-4875-99d9-1bda1182a519,SNS-46687,9636,9612,43.06,31.44,871213.33,24,NORMAL,False,No Anomaly
2026-07-24 17:29:56.984909,C03,Mombasa Terminal,25c3f2d6-4d0a-4a90-8f91-1f6fd11f5338,SNS-63464,10421,10412,40.76,31.46,674887.2,9,NORMAL,False,No Anomaly
2026-07-24 17:34:56.984909,D14,Nairobi Terminal,5674ccee-c24c-4938-a69a-398482b8edce,SNS-64495,9718,9717,44.67,28.12,569977.99,1,NORMAL,False,No Anomaly
2026-07-24 17:39:56.984909,A13,Nairobi Terminal,d75a308f-d432-435f-af98-27f4dca0fc7a,SNS-20446,9665,9648,43.52,24.2,722138.04,17,NORMAL,False,No Anomaly
2026-07-24 17:44:56.984909,B07,Nairobi Terminal,1d8060e8-1a31-44d2-9537-f8afa751eceb,SNS-46875,9614,9602,41.06,25.58,840757.28,12,NORMAL,False,No Anomaly
2026-07-24 17:49:56.984909,C03,Kisumu Depot,68e0aa59-8a0d-4336-8e0e-7622ba2df418,SNS-59900,9542,9515,40.32,25.87,848315.67,27,NORMAL,False,No Anomaly
2026-07-24 17:54:56.984909,D14,Nakuru Depot,19940327-b8f7-4f59-bada-aae51a749757,SNS-47313,10339,10332,42.78,24.17,838233.85,7,NORMAL,False,No Anomaly
2026-07-24 17:59:56.984909,D14,Mombasa Terminal,9e7ea57f-2ec3-4017-ac61-43af839fa683,SNS-50421,10235,10222,40.13,30.06,569200.04,13,NORMAL,False,No Anomaly
2026-07-24 18:04:56.984909,D14,Eldoret Depot,9c414706-745e-4d37-b2c6-36212fb37e78,SNS-77165,9730,9708,44.97,25.43,555740.74,22,NORMAL,False,No Anomaly
2026-07-24 18:09:56.984909,A12,Kisumu Depot,9e09e3b8-c2e3-4731-a92a-9f8debf57e36,SNS-37064,9896,9894,40.67,28.33,717747.46,2,NORMAL,False,No Anomaly
2026-07-24 18:14:56.984909,A12,Kisumu Depot,2051f7d3-8253-4a05-83c0-a4e6203fa7ba,SNS-51850,9912,9885,41.42,26.35,789203.76,27,NORMAL,False,No Anomaly
2026-07-24 18:19:56.984909,A13,Nakuru Depot,659b8489-02cd-43fd-87e0-5c1de9af3527,SNS-53662,10349,10319,42.57,24.36,728137.62,30,NORMAL,False,No Anomaly
2026-07-24 18:24:56.984909,A12,Nairobi Terminal,8c0474ce-4e35-4495-a15e-06621582dec3,SNS-45479,10429,10404,41.49,24.98,709826.52,25,NORMAL,False,No Anomaly
2026-07-24 18:29:56.984909,B08,Nairobi Terminal,3d4f8adf-fb8f-4f27-bc14-135a9908cd92,SNS-14174,10343,10342,41.83,28.36,603833.53,1,NORMAL,False,No Anomaly
2026-07-24 18:34:56.984909,A13,Kisumu Depot,3b085eea-85cc-4497-9262-39e9438f563e,SNS-95810,10334,10316,42.29,27.63,889877.56,18,NORMAL,False,No Anomaly
2026-07-24 18:39:56.984909,A13,Mombasa Terminal,9a8fb016-2ba5-4126-aa62-c52f43ab22af,SNS-03936,10008,10000,42.98,29.52,805476.27,8,NORMAL,False,No Anomaly
2026-07-24 18:44:56.984909,D14,Nairobi Terminal,1d3895d2-47a7-420d-b65e-47ff416c19fb,SNS-90518,9723,9693,43.46,29.81,668423.49,30,NORMAL,False,No Anomaly
2026-07-24 18:49:56.984909,D14,Nairobi Terminal,85ec8bb5-35a1-41fa-9903-6dfeb4c47ac9,SNS-29359,9970,9951,44.81,31.2,504376.82,19,NORMAL,False,No Anomaly
2026-07-24 18:54:56.984909,C03,Mombasa Terminal,48023fbd-c441-4c1c-8d7f-2fa4639f192d,SNS-23847,9648,9631,44.45,30.58,645061.7,17,NORMAL,False,No Anomaly
2026-07-24 18:59:56.984909,A12,Nakuru Depot,ae41f098-c706-473c-8ed2-499596911e0b,SNS-22991,10228,10213,40.79,27.54,880139.15,15,NORMAL,False,No Anomaly
2026-07-24 19:04:56.984909,C03,Mombasa Terminal,cb772b63-e6a7-414e-a800-f185770a6926,SNS-99358,10204,10200,44.56,27.81,712607.42,4,NORMAL,False,No Anomaly
2026-07-24 19:09:56.984909,D14,Kisumu Depot,aeacc0b5-6153-4c29-bc35-43d59e7df72a,SNS-83782,10155,10143,41.07,30.19,807554.67,12,NORMAL,False,No Anomaly
2026-07-24 19:14:56.984909,D14,Nakuru Depot,a42d4bee-0f65-44a0-89a3-62cb3f2d7bd1,SNS-99881,10165,10151,43.67,29.51,500978.7,14,NORMAL,False,No Anomaly
2026-07-24 19:19:56.984909,B07,Nairobi Terminal,2f7e1fcf-1883-4c8f-bb8c-9e98ed2a14af,SNS-89965,10265,9972,32.88,24.94,794099.82,293,ALERT,True,Pressure Drop
2026-07-24 19:24:56.984909,B08,Nairobi Terminal,b503ee18-6a2a-4001-81b4-40e6cf95eff6,SNS-97357,9850,9830,40.47,24.56,786172.42,20,NORMAL,False,No Anomaly
2026-07-24 19:29:56.984909,A12,Mombasa Terminal,0f4d8a52-340c-4bb2-89c2-3d78bac01a33,SNS-74935,10177,10154,41.22,31.81,889964.54,23,NORMAL,False,No Anomaly
2026-07-24 19:34:56.984909,C03,Nairobi Terminal,08224f86-576c-4a81-8733-eb67526b4fe4,SNS-90011,9926,9798,31.45,25.88,569061.57,128,ALERT,True,Pressure Drop
2026-07-24 19:39:56.984909,D14,Mombasa Terminal,c7f09488-05b6-4462-a2fe-86b6d15d9a62,SNS-47003,10014,9991,44.62,31.54,583572.33,23,NORMAL,False,No Anomaly
2026-07-24 19:44:56.984909,C03,Nakuru Depot,5b4a43b4-1f54-4451-a18d-04925f114ae4,SNS-98676,10218,10189,41.22,28.2,543275.02,29,NORMAL,False,No Anomaly
2026-07-24 19:49:56.984909,B08,Nairobi Terminal,953e0d7e-247d-4d2e-a71c-9f523b3ac7e9,SNS-36794,9624,9602,41.46,27.6,831354.79,22,NORMAL,False,No Anomaly
2026-07-24 19:54:56.984909,D14,Kisumu Depot,a2433ab5-bc22-4705-8dcf-369f3319ff8c,SNS-68790,10016,9989,42.76,26.02,598352.35,27,NORMAL,False,No Anomaly
2026-07-24 19:59:56.984909,A13,Eldoret Depot,27dbf469-22ae-4f93-8f3d-5aa0ca5dab0e,SNS-68327,10471,10470,42.54,27.4,516370.77,1,NORMAL,False,No Anomaly
2026-07-24 20:04:56.984909,C03,Mombasa Terminal,4a1b2d27-716b-4ea2-8693-aeac5ba6b122,SNS-93869,9999,9976,40.74,27.4,515657.16,23,NORMAL,False,No Anomaly
2026-07-24 20:09:56.984909,A12,Eldoret Depot,82268046-cc48-4298-8481-6d9b2fc691a2,SNS-09136,9964,9954,42.94,26.48,587469.34,10,NORMAL,False,No Anomaly
2026-07-24 20:14:56.984909,B08,Nairobi Terminal,16f78a71-8035-49d8-a400-11b2778b47b1,SNS-12879,10067,10061,43.39,25.84,609720.1,6,NORMAL,False,No Anomaly
2026-07-24 20:19:56.984909,C03,Eldoret Depot,563b9568-1c96-4d0a-af6d-67ac27cbbf80,SNS-73548,9619,9600,40.59,24.38,869173.95,19,NORMAL,False,No Anomaly
2026-07-24 20:24:56.984909,D14,Nakuru Depot,77b8d51c-e6a1-4976-8d8c-688863af3f5c,SNS-62667,9900,9606,32.08,28.43,846654.94,294,ALERT,True,Pressure Drop
2026-07-24 20:29:56.984909,B08,Kisumu Depot,3e68ddd1-fbd5-499d-ac93-a5327805b075,SNS-12081,10378,10369,40.42,24.39,885876.21,9,NORMAL,False,No Anomaly
2026-07-24 20:34:56.984909,B08,Kisumu Depot,c8ba90bd-82ef-4bb0-92e1-6fdf2b31e367,SNS-61567,9957,9942,41.0,27.82,743367.57,15,NORMAL,False,No Anomaly
2026-07-24 20:39:56.984909,D14,Eldoret Depot,d4f18767-e0b7-476c-8f7b-3f7d8095b999,SNS-05951,10331,10320,40.99,29.43,659268.47,11,NORMAL,False,No Anomaly
2026-07-24 20:44:56.984909,D14,Eldoret Depot,e7b95abc-49cf-4ffa-b349-44da98b42e0c,SNS-89588,9734,9723,40.57,31.58,613492.35,11,NORMAL,False,No Anomaly
2026-07-24 20:49:56.984909,A13,Nairobi Terminal,16d59f20-7ec9-4d40-a60d-758565179f4f,SNS-56445,9795,9766,43.19,25.49,640449.3,29,NORMAL,False,No Anomaly
2026-07-24 20:54:56.984909,D14,Eldoret Depot,d25552db-c1c1-4494-ba64-989c363b5c12,SNS-39651,10460,10433,41.83,31.47,690742.58,27,NORMAL,False,No Anomaly
2026-07-24 20:59:56.984909,D14,Nakuru Depot,2b0868c3-9297-4e60-b32e-e6b37aec473c,SNS-39762,9731,9709,44.73,27.96,672216.77,22,NORMAL,False,No Anomaly
2026-07-24 21:04:56.984909,B07,Mombasa Terminal,79dad542-d498-4c2e-9c13-7790a43fa621,SNS-74150,9673,9664,43.71,25.17,500843.19,9,NORMAL,False,No Anomaly
2026-07-24 21:09:56.984909,B08,Nairobi Terminal,0450f2ee-cff8-42d4-810a-322d699c5c01,SNS-58586,10493,10480,44.44,25.59,681683.99,13,NORMAL,False,No Anomaly
2026-07-24 21:14:56.984909,B08,Nakuru Depot,bc773dc6-ad5b-4879-8d48-803377614fe2,SNS-00957,10314,10289,42.26,27.35,524529.02,25,NORMAL,False,No Anomaly
2026-07-24 21:19:56.984909,B07,Eldoret Depot,007377c7-9133-4f44-b093-0ca1a6cedc5b,SNS-13427,10247,10236,41.95,31.55,775984.01,11,NORMAL,False,No Anomaly
2026-07-24 21:24:56.984909,D14,Mombasa Terminal,5be93a66-fc46-4b38-93a0-156213334fd3,SNS-08162,9636,9614,41.01,24.3,516361.55,22,NORMAL,False,No Anomaly
2026-07-24 21:29:56.984909,A13,Nairobi Terminal,2850e8e0-d5d1-4641-b407-6c641e25646d,SNS-55158,10331,10326,42.74,27.15,535964.07,5,NORMAL,False,No Anomaly
2026-07-24 21:34:56.984909,A13,Mombasa Terminal,00f3f92b-9cc4-4d17-8d38-556b358462a3,SNS-28095,10067,10057,42.87,31.15,569122.07,10,NORMAL,False,No Anomaly
2026-07-24 21:39:56.984909,A12,Nairobi Terminal,82c24602-e7d4-4d28-bc79-af113a6dd2c9,SNS-87989,9922,9903,42.98,29.98,572739.97,19,NORMAL,False,No Anomaly
2026-07-24 21:44:56.984909,A12,Nakuru Depot,09b4803b-792c-4e0c-afaa-0bba11235314,SNS-09474,10197,10189,43.68,27.87,758648.32,8,NORMAL,False,No Anomaly
2026-07-24 21:49:56.984909,A12,Kisumu Depot,69958791-ce8c-459c-a481-7ba8bce993e5,SNS-34419,9672,9652,42.24,26.67,888237.08,20,NORMAL,False,No Anomaly
2026-07-24 21:54:56.984909,D14,Nairobi Terminal,f83b16b0-2839-4aa6-940e-2e38e93a4391,SNS-83224,9828,9826,40.97,24.02,655552.89,2,NORMAL,False,No Anomaly
2026-07-24 21:59:56.984909,C03,Kisumu Depot,6a815375-d773-413c-9c62-e6a8dc804196,SNS-54354,10197,10188,41.53,25.1,758064.86,9,NORMAL,False,No Anomaly
2026-07-24 22:04:56.984909,A13,Nakuru Depot,76ea182e-fade-43dd-b912-c06901245401,SNS-99204,10478,10463,44.08,27.28,538853.58,15,NORMAL,False,No Anomaly
2026-07-24 22:09:56.984909,B08,Nakuru Depot,88c6ca98-4457-4351-9698-4168d5686061,SNS-89383,9640,9623,41.22,26.73,752589.28,17,NORMAL,False,No Anomaly
2026-07-24 22:14:56.984909,B07,Eldoret Depot,97b5fd33-3675-49fc-9f22-038707d47d53,SNS-90080,9648,9633,43.4,29.49,774551.31,15,NORMAL,False,No Anomaly
2026-07-24 22:19:56.984909,D14,Kisumu Depot,cda0a71b-0b66-4711-af4a-ce8c86ab21a6,SNS-48042,9557,9543,43.0,31.9,504607.03,14,NORMAL,False,No Anomaly
2026-07-24 22:24:56.984909,B08,Eldoret Depot,17e34213-5011-4daf-bf48-52454ab71619,SNS-23289,10464,10451,43.6,30.64,663808.14,13,NORMAL,False,No Anomaly
2026-07-24 22:29:56.984909,D14,Kisumu Depot,f0e7bd07-3b7c-483a-b82a-9ba31072e7f9,SNS-22644,9565,9561,40.69,25.18,822801.26,4,NORMAL,False,No Anomaly
2026-07-24 22:34:56.984909,C03,Kisumu Depot,2f95637a-5f16-47b9-b258-dc8308fe989d,SNS-13200,9983,9960,42.8,27.26,533782.31,23,NORMAL,False,No Anomaly
2026-07-24 22:39:56.984909,B08,Eldoret Depot,45a0b62d-5fd3-43f5-a2d8-247c7b52fce7,SNS-48475,10069,10046,42.42,28.36,880018.55,23,NORMAL,False,No Anomaly
2026-07-24 22:44:56.984909,C03,Nakuru Depot,a27a2b75-1c34-4808-aab0-c36af1568e90,SNS-46494,9670,9648,43.56,26.24,873955.59,22,NORMAL,False,No Anomaly
2026-07-24 22:49:56.984909,D14,Eldoret Depot,b34ba1a6-17e0-477e-8496-74a472c1ad34,SNS-82925,10328,10321,40.13,28.85,896653.28,7,NORMAL,False,No Anomaly
2026-07-24 22:54:56.984909,C03,Eldoret Depot,74488dc6-ad20-4e28-b48c-171243d0abbe,SNS-18040,9674,9647,43.1,28.65,605259.88,27,NORMAL,False,No Anomaly
2026-07-24 22:59:56.984909,B07,Nakuru Depot,2bf24a1a-8753-4af8-b61f-d6dca40bda24,SNS-01324,10499,10493,43.29,30.05,615698.43,6,NORMAL,False,No Anomaly
2026-07-24 23:04:56.984909,B08,Mombasa Terminal,9c8c4d36-1702-4c6e-8e1c-913d6ac9682a,SNS-82676,10170,10162,40.41,24.31,517000.6,8,NORMAL,False,No Anomaly
2026-07-24 23:09:56.984909,D14,Nairobi Terminal,38c504da-7c58-48bc-b8c4-2ceb13c446bf,SNS-23740,9807,9792,43.97,28.2,654571.7,15,NORMAL,False,No Anomaly
2026-07-24 23:14:56.984909,D14,Eldoret Depot,484774d2-25a6-4f5e-869e-c9273832da44,SNS-65984,9706,9697,44.96,28.36,673458.93,9,NORMAL,False,No Anomaly
2026-07-24 23:19:56.984909,B07,Nairobi Terminal,d248a68e-aca7-4bc2-ad0b-768f63c279f5,SNS-50750,10377,10363,41.22,29.28,792779.95,14,NORMAL,False,No Anomaly
2026-07-24 23:24:56.984909,B07,Mombasa Terminal,5dbdf2dc-6ee3-4cc1-ad1c-b7584f4ddb0a,SNS-94848,10148,10131,41.0,24.22,847257.72,17,NORMAL,False,No Anomaly
2026-07-24 23:29:56.984909,C03,Kisumu Depot,68affe67-bcb2-4d27-a923-41617b9ef55c,SNS-15069,9908,9888,44.25,24.57,657194.35,20,NORMAL,False,No Anomaly
2026-07-24 23:34:56.984909,A13,Eldoret Depot,d9a915f4-1792-4722-affe-aa2f50bc3e3b,SNS-79210,9843,9836,40.71,24.45,613249.71,7,NORMAL,False,No Anomaly
